LINEAR AT: tag	name	text	class	description	position (top-left x&y)	size (w&h)
table-cell	5.1 kB	5.1 kB			(1403, 307)	(60, 21)
table-cell	Image	Image			(1467, 307)	(53, 21)
table-cell	Wed	Wed			(1524, 307)	(75, 21)
table-cell	green_background_with_object.png	green_background_with_object.png			(586, 330)	(817, 21)
table-cell	3.5 kB	3.5 kB			(1403, 330)	(60, 21)
table-cell	Image	Image			(1467, 330)	(53, 21)
table-cell	Fri	Fri			(1524, 330)	(75, 21)
table-cell	output.pdf	output.pdf			(586, 353)	(817, 21)
table-cell	0 bytes	0 bytes			(1403, 353)	(60, 21)
table-cell	Text	Text			(1467, 353)	(53, 21)
table-cell	12 Nov	12 Nov			(1524, 353)	(75, 21)
table-cell	palette_computer.png	palette_computer.png			(586, 376)	(817, 21)
table-cell	0 bytes	0 bytes			(1403, 376)	(60, 21)
table-cell	Text	Text			(1467, 376)	(53, 21)
table-cell	15 Nov	15 Nov			(1524, 376)	(75, 21)
table-cell	Triangle_In_The_Middle.png	Triangle_In_The_Middle.png			(586, 399)	(817, 21)
table-cell	41.2 kB	41.2 kB			(1403, 399)	(60, 21)
table-cell	Image	Image			(1467, 399)	(53, 21)
table-cell	Thu	Thu			(1524, 399)	(75, 21)
check-box	Preview	""			(400, 916)	(116, 22)
check-box	Insert as Link	""			(400, 938)	(116, 22)
combo-box	<All images> 	""			(1276, 916)	(315, 34)
