LINEAR AT: tag	name	text	class	description	position (top-left x&y)	size (w&h)
label	white_​background_​with_​object.​png	white_​background_​with_​object.​png			(1397, 920)	(120, 34)
label	vibrant_​photo.​xcf	vibrant_​photo.​xcf			(1661, 803)	(120, 17)
label	dog_​with_​background_​two_​layers.​xcf	dog_​with_​background_​two_​layers.​xcf			(1529, 1037)	(120, 34)
label	woman_​sitting_​by_​the_​tree2.​png	woman_​sitting_​by_​the_​tree2.​png			(1793, 569)	(120, 34)
label	yicun.​raw	yicun.​raw			(1426, 101)	(62, 17)
label	heron.​jpeg~	heron.​jpeg~			(1153, 569)	(80, 17)
label	berry_​mirror.​png	berry_​mirror.​png			(1531, 101)	(115, 17)
label	woman_​sitting_​by_​the_​tree.​png	woman_​sitting_​by_​the_​tree.​png			(1793, 686)	(120, 34)
label	squirrel.​jpeg~	squirrel.​jpeg~			(1146, 218)	(93, 17)
label	gate.​jpeg~	gate.​jpeg~			(1157, 452)	(71, 17)
label	resized.​png~	resized.​png~			(1282, 101)	(86, 17)
label	export.​jpg	export.​jpg			(1818, 452)	(70, 17)
label	low_​resolution.​jpeg~	low_​resolution.​jpeg~			(1133, 335)	(120, 34)
label	gate.​jpeg	gate.​jpeg			(1425, 218)	(63, 17)
label	palette_​computer.​png	palette_​computer.​png			(1529, 686)	(120, 34)
label	green_​background_​with_​object.​png	green_​background_​with_​object.​png			(1397, 803)	(120, 34)
label	white_​background_​with_​object.​png~	white_​background_​with_​object.​png~			(1133, 1037)	(120, 34)
label	panda.​jpeg~	panda.​jpeg~			(1151, 101)	(83, 17)
label	berries_​contrast.​png	berries_​contrast.​png			(1529, 335)	(120, 34)
label	heron.​jpeg	heron.​jpeg			(1421, 569)	(72, 17)
label	low_​resolution.​jpeg	low_​resolution.​jpeg			(1397, 686)	(120, 34)
label	panda.​jpeg	panda.​jpeg			(1419, 335)	(75, 17)
label	squirrel.​jpeg	squirrel.​jpeg			(1414, 452)	(85, 17)
label	Home	Home			(1701, 1037)	(40, 17)
menu	LibreOffice Calc	""			(99, 0)	(165, 27)
menu	System	""			(1814, 0)	(106, 27)
push-button	Google Chrome	""			(0, 33)	(70, 64)
push-button	Thunderbird Mail	""			(0, 101)	(70, 64)
push-button	Visual Studio Code	""			(0, 169)	(70, 64)
push-button	VLC media player	""			(0, 237)	(70, 64)
push-button	LibreOffice Writer	""			(0, 305)	(70, 64)
push-button	LibreOffice Calc	""			(0, 373)	(70, 64)
push-button	LibreOffice Impress	""			(0, 441)	(70, 64)
push-button	GNU Image Manipulation Program	""			(0, 509)	(70, 64)
push-button	Files	""			(0, 577)	(70, 64)
push-button	Ubuntu Software	""			(0, 645)	(70, 64)
push-button	Help	""			(0, 713)	(70, 64)
push-button	Soffice	""			(0, 784)	(70, 64)
push-button	Trash	""			(0, 852)	(70, 64)
toggle-button	Show Applications	""			(0, 1010)	(70, 70)
alert	Question	""			(674, 432)	(643, 243)
label	Document in Use	Document in Use			(923, 448)	(145, 17)
icon	Question	""			(731, 476)	(48, 48)
label	Document file 'Invoices.xlsx' is locked for editing by yourself on a different system since 14.11.2025 23:22

Open document read-only, or ignore own file locking and open the document for editing.
Select Notify to open read-only and get notified when the document becomes editable.	Document file 'Invoices.xlsx' is locked for editing by yourself on a different system since 14.11.2025 23:22

Open document read-only, or ignore own file locking and open the document for editing.
Select Notify to open read-only and get notified when the document becomes editable.			(821, 476)	(451, 119)
push-button	Open Read-Only	""			(684, 620)	(156, 45)
push-button	Notify	""			(840, 620)	(156, 45)
push-button	Open	""			(996, 620)	(156, 45)
push-button	Cancel	""			(1152, 620)	(155, 45)
menu	File	""			(70, 64)	(40, 25)
menu	Edit	""			(110, 64)	(43, 25)
menu	View	""			(153, 64)	(49, 25)
menu	Insert	""			(202, 64)	(55, 25)
menu	Format	""			(257, 64)	(66, 25)
menu	Styles	""			(323, 64)	(56, 25)
menu	Sheet	""			(379, 64)	(54, 25)
menu	Data	""			(433, 64)	(48, 25)
menu	Tools	""			(481, 64)	(52, 25)
menu	Window	""			(533, 64)	(70, 25)
menu	Help	""			(603, 64)	(47, 25)
menu	File	File			(70, 64)	(40, 21)
menu	Edit	Edit			(110, 64)	(43, 21)
menu	View	View			(153, 64)	(50, 21)
menu	Insert	Insert			(203, 64)	(56, 21)
menu	Format	Format			(259, 64)	(66, 21)
menu	Styles	Styles			(325, 64)	(56, 21)
menu	Sheet	Sheet			(381, 64)	(55, 21)
menu	Data	Data			(436, 64)	(48, 21)
menu	Tools	Tools			(484, 64)	(53, 21)
menu	Window	Window			(537, 64)	(73, 21)
menu	Help	Help			(610, 64)	(48, 21)
scroll-bar	Vertical scroll bar	""			(1849, 186)	(12, 811)
scroll-bar	Horizontal scroll bar	""			(70, 997)	(1774, 12)
document-spreadsheet	file:///home/user/Customers_New_7digit_Id.xlsx - LibreOffice Spreadsheets	""			(111, 201)	(1738, 796)
table-cell	A1	""			(111, 201)	(90, 21)
table-cell	B1	Customers			(201, 201)	(90, 21)
table-cell	C1	Old ID			(291, 201)	(90, 21)
table-cell	D1	New 7 Digit ID			(381, 201)	(90, 21)
table-cell	E1	""			(471, 201)	(90, 21)
table-cell	F1	""			(561, 201)	(90, 21)
table-cell	G1	""			(651, 201)	(90, 21)
table-cell	H1	""			(741, 201)	(90, 21)
table-cell	I1	""			(831, 201)	(90, 21)
table-cell	J1	""			(921, 201)	(90, 21)
table-cell	K1	""			(1011, 201)	(90, 21)
table-cell	L1	""			(1101, 201)	(90, 21)
table-cell	M1	""			(1191, 201)	(90, 21)
table-cell	N1	""			(1281, 201)	(90, 21)
table-cell	O1	""			(1371, 201)	(90, 21)
table-cell	P1	""			(1461, 201)	(90, 21)
table-cell	Q1	""			(1551, 201)	(90, 21)
table-cell	R1	""			(1641, 201)	(90, 21)
table-cell	S1	""			(1731, 201)	(90, 21)
table-cell	T1	""			(1821, 201)	(28, 21)
table-cell	A2	""			(111, 222)	(90, 21)
table-cell	B2	Planet of the Grapes			(201, 222)	(90, 21)
table-cell	C2	76			(291, 222)	(90, 21)
table-cell	D2	""			(381, 222)	(90, 21)
table-cell	E2	""			(471, 222)	(90, 21)
table-cell	F2	""			(561, 222)	(90, 21)
table-cell	G2	""			(651, 222)	(90, 21)
table-cell	H2	""			(741, 222)	(90, 21)
table-cell	I2	""			(831, 222)	(90, 21)
table-cell	J2	""			(921, 222)	(90, 21)
table-cell	K2	""			(1011, 222)	(90, 21)
table-cell	L2	""			(1101, 222)	(90, 21)
table-cell	M2	""			(1191, 222)	(90, 21)
table-cell	N2	""			(1281, 222)	(90, 21)
table-cell	O2	""			(1371, 222)	(90, 21)
table-cell	P2	""			(1461, 222)	(90, 21)
table-cell	Q2	""			(1551, 222)	(90, 21)
table-cell	R2	""			(1641, 222)	(90, 21)
table-cell	S2	""			(1731, 222)	(90, 21)
table-cell	T2	""			(1821, 222)	(28, 21)
table-cell	A3	""			(111, 243)	(90, 21)
table-cell	B3	Lord of the Fries			(201, 243)	(90, 21)
table-cell	C3	112			(291, 243)	(90, 21)
table-cell	D3	""			(381, 243)	(90, 21)
table-cell	E3	""			(471, 243)	(90, 21)
table-cell	F3	""			(561, 243)	(90, 21)
table-cell	G3	""			(651, 243)	(90, 21)
table-cell	H3	""			(741, 243)	(90, 21)
table-cell	I3	""			(831, 243)	(90, 21)
table-cell	J3	""			(921, 243)	(90, 21)
table-cell	K3	""			(1011, 243)	(90, 21)
table-cell	L3	""			(1101, 243)	(90, 21)
table-cell	M3	""			(1191, 243)	(90, 21)
table-cell	N3	""			(1281, 243)	(90, 21)
table-cell	O3	""			(1371, 243)	(90, 21)
table-cell	P3	""			(1461, 243)	(90, 21)
table-cell	Q3	""			(1551, 243)	(90, 21)
table-cell	R3	""			(1641, 243)	(90, 21)
table-cell	S3	""			(1731, 243)	(90, 21)
table-cell	T3	""			(1821, 243)	(28, 21)
table-cell	A4	""			(111, 264)	(90, 21)
table-cell	B4	Hurry Curry			(201, 264)	(90, 21)
table-cell	C4	3604			(291, 264)	(90, 21)
table-cell	D4	""			(381, 264)	(90, 21)
table-cell	E4	""			(471, 264)	(90, 21)
table-cell	F4	""			(561, 264)	(90, 21)
table-cell	G4	""			(651, 264)	(90, 21)
table-cell	H4	""			(741, 264)	(90, 21)
table-cell	I4	""			(831, 264)	(90, 21)
table-cell	J4	""			(921, 264)	(90, 21)
table-cell	K4	""			(1011, 264)	(90, 21)
table-cell	L4	""			(1101, 264)	(90, 21)
table-cell	M4	""			(1191, 264)	(90, 21)
table-cell	N4	""			(1281, 264)	(90, 21)
table-cell	O4	""			(1371, 264)	(90, 21)
table-cell	P4	""			(1461, 264)	(90, 21)
table-cell	Q4	""			(1551, 264)	(90, 21)
table-cell	R4	""			(1641, 264)	(90, 21)
table-cell	S4	""			(1731, 264)	(90, 21)
table-cell	T4	""			(1821, 264)	(28, 21)
table-cell	A5	""			(111, 285)	(90, 21)
table-cell	B5	Eggecilent Eats			(201, 285)	(90, 21)
table-cell	C5	6			(291, 285)	(90, 21)
table-cell	D5	""			(381, 285)	(90, 21)
table-cell	E5	""			(471, 285)	(90, 21)
table-cell	F5	""			(561, 285)	(90, 21)
table-cell	G5	""			(651, 285)	(90, 21)
table-cell	H5	""			(741, 285)	(90, 21)
table-cell	I5	""			(831, 285)	(90, 21)
table-cell	J5	""			(921, 285)	(90, 21)
table-cell	K5	""			(1011, 285)	(90, 21)
table-cell	L5	""			(1101, 285)	(90, 21)
table-cell	M5	""			(1191, 285)	(90, 21)
table-cell	N5	""			(1281, 285)	(90, 21)
table-cell	O5	""			(1371, 285)	(90, 21)
table-cell	P5	""			(1461, 285)	(90, 21)
table-cell	Q5	""			(1551, 285)	(90, 21)
table-cell	R5	""			(1641, 285)	(90, 21)
table-cell	S5	""			(1731, 285)	(90, 21)
table-cell	T5	""			(1821, 285)	(28, 21)
table-cell	A6	""			(111, 306)	(90, 21)
table-cell	B6	Thai Tanic			(201, 306)	(90, 21)
table-cell	C6	51			(291, 306)	(90, 21)
table-cell	D6	""			(381, 306)	(90, 21)
table-cell	E6	""			(471, 306)	(90, 21)
table-cell	F6	""			(561, 306)	(90, 21)
table-cell	G6	""			(651, 306)	(90, 21)
table-cell	H6	""			(741, 306)	(90, 21)
table-cell	I6	""			(831, 306)	(90, 21)
table-cell	J6	""			(921, 306)	(90, 21)
table-cell	K6	""			(1011, 306)	(90, 21)
table-cell	L6	""			(1101, 306)	(90, 21)
table-cell	M6	""			(1191, 306)	(90, 21)
table-cell	N6	""			(1281, 306)	(90, 21)
table-cell	O6	""			(1371, 306)	(90, 21)
table-cell	P6	""			(1461, 306)	(90, 21)
table-cell	Q6	""			(1551, 306)	(90, 21)
table-cell	R6	""			(1641, 306)	(90, 21)
table-cell	S6	""			(1731, 306)	(90, 21)
table-cell	T6	""			(1821, 306)	(28, 21)
table-cell	A7	""			(111, 327)	(90, 21)
table-cell	B7	Wok This Way			(201, 327)	(90, 21)
table-cell	C7	912			(291, 327)	(90, 21)
table-cell	D7	""			(381, 327)	(90, 21)
table-cell	E7	""			(471, 327)	(90, 21)
table-cell	F7	""			(561, 327)	(90, 21)
table-cell	G7	""			(651, 327)	(90, 21)
table-cell	H7	""			(741, 327)	(90, 21)
table-cell	I7	""			(831, 327)	(90, 21)
table-cell	J7	""			(921, 327)	(90, 21)
table-cell	K7	""			(1011, 327)	(90, 21)
table-cell	L7	""			(1101, 327)	(90, 21)
table-cell	M7	""			(1191, 327)	(90, 21)
table-cell	N7	""			(1281, 327)	(90, 21)
table-cell	O7	""			(1371, 327)	(90, 21)
table-cell	P7	""			(1461, 327)	(90, 21)
table-cell	Q7	""			(1551, 327)	(90, 21)
table-cell	R7	""			(1641, 327)	(90, 21)
table-cell	S7	""			(1731, 327)	(90, 21)
table-cell	T7	""			(1821, 327)	(28, 21)
table-cell	A8	""			(111, 348)	(90, 21)
table-cell	B8	Pho Shizzle			(201, 348)	(90, 21)
table-cell	C8	6540			(291, 348)	(90, 21)
table-cell	D8	""			(381, 348)	(90, 21)
table-cell	E8	""			(471, 348)	(90, 21)
table-cell	F8	""			(561, 348)	(90, 21)
table-cell	G8	""			(651, 348)	(90, 21)
table-cell	H8	""			(741, 348)	(90, 21)
table-cell	I8	""			(831, 348)	(90, 21)
table-cell	J8	""			(921, 348)	(90, 21)
table-cell	K8	""			(1011, 348)	(90, 21)
table-cell	L8	""			(1101, 348)	(90, 21)
table-cell	M8	""			(1191, 348)	(90, 21)
table-cell	N8	""			(1281, 348)	(90, 21)
table-cell	O8	""			(1371, 348)	(90, 21)
table-cell	P8	""			(1461, 348)	(90, 21)
table-cell	Q8	""			(1551, 348)	(90, 21)
table-cell	R8	""			(1641, 348)	(90, 21)
table-cell	S8	""			(1731, 348)	(90, 21)
table-cell	T8	""			(1821, 348)	(28, 21)
table-cell	A9	""			(111, 369)	(90, 21)
table-cell	B9	Mustard's Last Stand			(201, 369)	(90, 21)
table-cell	C9	36			(291, 369)	(90, 21)
table-cell	D9	""			(381, 369)	(90, 21)
table-cell	E9	""			(471, 369)	(90, 21)
table-cell	F9	""			(561, 369)	(90, 21)
table-cell	G9	""			(651, 369)	(90, 21)
table-cell	H9	""			(741, 369)	(90, 21)
table-cell	I9	""			(831, 369)	(90, 21)
table-cell	J9	""			(921, 369)	(90, 21)
table-cell	K9	""			(1011, 369)	(90, 21)
table-cell	L9	""			(1101, 369)	(90, 21)
table-cell	M9	""			(1191, 369)	(90, 21)
table-cell	N9	""			(1281, 369)	(90, 21)
table-cell	O9	""			(1371, 369)	(90, 21)
table-cell	P9	""			(1461, 369)	(90, 21)
table-cell	Q9	""			(1551, 369)	(90, 21)
table-cell	R9	""			(1641, 369)	(90, 21)
table-cell	S9	""			(1731, 369)	(90, 21)
table-cell	T9	""			(1821, 369)	(28, 21)
table-cell	A10	""			(111, 390)	(90, 21)
table-cell	B10	Life of Pie			(201, 390)	(90, 21)
table-cell	C10	6603			(291, 390)	(90, 21)
table-cell	D10	""			(381, 390)	(90, 21)
table-cell	E10	""			(471, 390)	(90, 21)
table-cell	F10	""			(561, 390)	(90, 21)
table-cell	G10	""			(651, 390)	(90, 21)
table-cell	H10	""			(741, 390)	(90, 21)
table-cell	I10	""			(831, 390)	(90, 21)
table-cell	J10	""			(921, 390)	(90, 21)
table-cell	K10	""			(1011, 390)	(90, 21)
table-cell	L10	""			(1101, 390)	(90, 21)
table-cell	M10	""			(1191, 390)	(90, 21)
table-cell	N10	""			(1281, 390)	(90, 21)
table-cell	O10	""			(1371, 390)	(90, 21)
table-cell	P10	""			(1461, 390)	(90, 21)
table-cell	Q10	""			(1551, 390)	(90, 21)
table-cell	R10	""			(1641, 390)	(90, 21)
table-cell	S10	""			(1731, 390)	(90, 21)
table-cell	T10	""			(1821, 390)	(28, 21)
table-cell	A11	""			(111, 411)	(90, 21)
table-cell	B11	Basic Kneads Pizza			(201, 411)	(90, 21)
table-cell	C11	730			(291, 411)	(90, 21)
table-cell	D11	""			(381, 411)	(90, 21)
table-cell	E11	""			(471, 411)	(90, 21)
table-cell	F11	""			(561, 411)	(90, 21)
table-cell	G11	""			(651, 411)	(90, 21)
table-cell	H11	""			(741, 411)	(90, 21)
table-cell	I11	""			(831, 411)	(90, 21)
table-cell	J11	""			(921, 411)	(90, 21)
table-cell	K11	""			(1011, 411)	(90, 21)
table-cell	L11	""			(1101, 411)	(90, 21)
table-cell	M11	""			(1191, 411)	(90, 21)
table-cell	N11	""			(1281, 411)	(90, 21)
table-cell	O11	""			(1371, 411)	(90, 21)
table-cell	P11	""			(1461, 411)	(90, 21)
table-cell	Q11	""			(1551, 411)	(90, 21)
table-cell	R11	""			(1641, 411)	(90, 21)
table-cell	S11	""			(1731, 411)	(90, 21)
table-cell	T11	""			(1821, 411)	(28, 21)
table-cell	A12	""			(111, 432)	(90, 21)
table-cell	B12	Earth Wind And Flour			(201, 432)	(90, 21)
table-cell	C12	13500			(291, 432)	(90, 21)
table-cell	D12	""			(381, 432)	(90, 21)
table-cell	E12	""			(471, 432)	(90, 21)
table-cell	F12	""			(561, 432)	(90, 21)
table-cell	G12	""			(651, 432)	(90, 21)
table-cell	H12	""			(741, 432)	(90, 21)
table-cell	I12	""			(831, 432)	(90, 21)
table-cell	J12	""			(921, 432)	(90, 21)
table-cell	K12	""			(1011, 432)	(90, 21)
table-cell	L12	""			(1101, 432)	(90, 21)
table-cell	M12	""			(1191, 432)	(90, 21)
table-cell	N12	""			(1281, 432)	(90, 21)
table-cell	O12	""			(1371, 432)	(90, 21)
table-cell	P12	""			(1461, 432)	(90, 21)
table-cell	Q12	""			(1551, 432)	(90, 21)
table-cell	R12	""			(1641, 432)	(90, 21)
table-cell	S12	""			(1731, 432)	(90, 21)
table-cell	T12	""			(1821, 432)	(28, 21)
table-cell	A13	""			(111, 453)	(90, 21)
table-cell	B13	9021 Pho			(201, 453)	(90, 21)
table-cell	C13	8			(291, 453)	(90, 21)
table-cell	D13	""			(381, 453)	(90, 21)
table-cell	E13	""			(471, 453)	(90, 21)
table-cell	F13	""			(561, 453)	(90, 21)
table-cell	G13	""			(651, 453)	(90, 21)
table-cell	H13	""			(741, 453)	(90, 21)
table-cell	I13	""			(831, 453)	(90, 21)
table-cell	J13	""			(921, 453)	(90, 21)
table-cell	K13	""			(1011, 453)	(90, 21)
table-cell	L13	""			(1101, 453)	(90, 21)
table-cell	M13	""			(1191, 453)	(90, 21)
table-cell	N13	""			(1281, 453)	(90, 21)
table-cell	O13	""			(1371, 453)	(90, 21)
table-cell	P13	""			(1461, 453)	(90, 21)
table-cell	Q13	""			(1551, 453)	(90, 21)
table-cell	R13	""			(1641, 453)	(90, 21)
table-cell	S13	""			(1731, 453)	(90, 21)
table-cell	T13	""			(1821, 453)	(28, 21)
table-cell	A14	""			(111, 474)	(90, 21)
table-cell	B14	Sweet Cheezus			(201, 474)	(90, 21)
table-cell	C14	54			(291, 474)	(90, 21)
table-cell	D14	""			(381, 474)	(90, 21)
table-cell	E14	""			(471, 474)	(90, 21)
table-cell	F14	""			(561, 474)	(90, 21)
table-cell	G14	""			(651, 474)	(90, 21)
table-cell	H14	""			(741, 474)	(90, 21)
table-cell	I14	""			(831, 474)	(90, 21)
table-cell	J14	""			(921, 474)	(90, 21)
table-cell	K14	""			(1011, 474)	(90, 21)
table-cell	L14	""			(1101, 474)	(90, 21)
table-cell	M14	""			(1191, 474)	(90, 21)
table-cell	N14	""			(1281, 474)	(90, 21)
table-cell	O14	""			(1371, 474)	(90, 21)
table-cell	P14	""			(1461, 474)	(90, 21)
table-cell	Q14	""			(1551, 474)	(90, 21)
table-cell	R14	""			(1641, 474)	(90, 21)
table-cell	S14	""			(1731, 474)	(90, 21)
table-cell	T14	""			(1821, 474)	(28, 21)
table-cell	A15	""			(111, 495)	(90, 21)
table-cell	B15	Fishstecque			(201, 495)	(90, 21)
table-cell	C15	21540			(291, 495)	(90, 21)
table-cell	D15	""			(381, 495)	(90, 21)
table-cell	E15	""			(471, 495)	(90, 21)
table-cell	F15	""			(561, 495)	(90, 21)
table-cell	G15	""			(651, 495)	(90, 21)
table-cell	H15	""			(741, 495)	(90, 21)
table-cell	I15	""			(831, 495)	(90, 21)
table-cell	J15	""			(921, 495)	(90, 21)
table-cell	K15	""			(1011, 495)	(90, 21)
table-cell	L15	""			(1101, 495)	(90, 21)
table-cell	M15	""			(1191, 495)	(90, 21)
table-cell	N15	""			(1281, 495)	(90, 21)
table-cell	O15	""			(1371, 495)	(90, 21)
table-cell	P15	""			(1461, 495)	(90, 21)
table-cell	Q15	""			(1551, 495)	(90, 21)
table-cell	R15	""			(1641, 495)	(90, 21)
table-cell	S15	""			(1731, 495)	(90, 21)
table-cell	T15	""			(1821, 495)	(28, 21)
table-cell	A16	""			(111, 516)	(90, 21)
table-cell	B16	Grill 'Em All			(201, 516)	(90, 21)
table-cell	C16	2			(291, 516)	(90, 21)
table-cell	D16	""			(381, 516)	(90, 21)
table-cell	E16	""			(471, 516)	(90, 21)
table-cell	F16	""			(561, 516)	(90, 21)
table-cell	G16	""			(651, 516)	(90, 21)
table-cell	H16	""			(741, 516)	(90, 21)
table-cell	I16	""			(831, 516)	(90, 21)
table-cell	J16	""			(921, 516)	(90, 21)
table-cell	K16	""			(1011, 516)	(90, 21)
table-cell	L16	""			(1101, 516)	(90, 21)
table-cell	M16	""			(1191, 516)	(90, 21)
table-cell	N16	""			(1281, 516)	(90, 21)
table-cell	O16	""			(1371, 516)	(90, 21)
table-cell	P16	""			(1461, 516)	(90, 21)
table-cell	Q16	""			(1551, 516)	(90, 21)
table-cell	R16	""			(1641, 516)	(90, 21)
table-cell	S16	""			(1731, 516)	(90, 21)
table-cell	T16	""			(1821, 516)	(28, 21)
table-cell	A17	""			(111, 537)	(90, 21)
table-cell	B17	A Cut Above			(201, 537)	(90, 21)
table-cell	C17	11			(291, 537)	(90, 21)
table-cell	D17	""			(381, 537)	(90, 21)
table-cell	E17	""			(471, 537)	(90, 21)
table-cell	F17	""			(561, 537)	(90, 21)
table-cell	G17	""			(651, 537)	(90, 21)
table-cell	H17	""			(741, 537)	(90, 21)
table-cell	I17	""			(831, 537)	(90, 21)
table-cell	J17	""			(921, 537)	(90, 21)
table-cell	K17	""			(1011, 537)	(90, 21)
table-cell	L17	""			(1101, 537)	(90, 21)
table-cell	M17	""			(1191, 537)	(90, 21)
table-cell	N17	""			(1281, 537)	(90, 21)
table-cell	O17	""			(1371, 537)	(90, 21)
table-cell	P17	""			(1461, 537)	(90, 21)
table-cell	Q17	""			(1551, 537)	(90, 21)
table-cell	R17	""			(1641, 537)	(90, 21)
table-cell	S17	""			(1731, 537)	(90, 21)
table-cell	T17	""			(1821, 537)	(28, 21)
table-cell	A18	""			(111, 558)	(90, 21)
table-cell	B18	Fro-ternity			(201, 558)	(90, 21)
table-cell	C18	897			(291, 558)	(90, 21)
table-cell	D18	""			(381, 558)	(90, 21)
table-cell	E18	""			(471, 558)	(90, 21)
table-cell	F18	""			(561, 558)	(90, 21)
table-cell	G18	""			(651, 558)	(90, 21)
table-cell	H18	""			(741, 558)	(90, 21)
table-cell	I18	""			(831, 558)	(90, 21)
table-cell	J18	""			(921, 558)	(90, 21)
table-cell	K18	""			(1011, 558)	(90, 21)
table-cell	L18	""			(1101, 558)	(90, 21)
table-cell	M18	""			(1191, 558)	(90, 21)
table-cell	N18	""			(1281, 558)	(90, 21)
table-cell	O18	""			(1371, 558)	(90, 21)
table-cell	P18	""			(1461, 558)	(90, 21)
table-cell	Q18	""			(1551, 558)	(90, 21)
table-cell	R18	""			(1641, 558)	(90, 21)
table-cell	S18	""			(1731, 558)	(90, 21)
table-cell	T18	""			(1821, 558)	(28, 21)
table-cell	A19	""			(111, 579)	(90, 21)
table-cell	B19	Jack the Clipper			(201, 579)	(90, 21)
table-cell	C19	38			(291, 579)	(90, 21)
table-cell	D19	""			(381, 579)	(90, 21)
table-cell	E19	""			(471, 579)	(90, 21)
table-cell	F19	""			(561, 579)	(90, 21)
table-cell	G19	""			(651, 579)	(90, 21)
table-cell	H19	""			(741, 579)	(90, 21)
table-cell	I19	""			(831, 579)	(90, 21)
table-cell	J19	""			(921, 579)	(90, 21)
table-cell	K19	""			(1011, 579)	(90, 21)
table-cell	L19	""			(1101, 579)	(90, 21)
table-cell	M19	""			(1191, 579)	(90, 21)
table-cell	N19	""			(1281, 579)	(90, 21)
table-cell	O19	""			(1371, 579)	(90, 21)
table-cell	P19	""			(1461, 579)	(90, 21)
table-cell	Q19	""			(1551, 579)	(90, 21)
table-cell	R19	""			(1641, 579)	(90, 21)
table-cell	S19	""			(1731, 579)	(90, 21)
table-cell	T19	""			(1821, 579)	(28, 21)
table-cell	A20	""			(111, 600)	(90, 21)
table-cell	B20	My Hair Lady			(201, 600)	(90, 21)
table-cell	C20	288			(291, 600)	(90, 21)
table-cell	D20	""			(381, 600)	(90, 21)
table-cell	E20	""			(471, 600)	(90, 21)
table-cell	F20	""			(561, 600)	(90, 21)
table-cell	G20	""			(651, 600)	(90, 21)
table-cell	H20	""			(741, 600)	(90, 21)
table-cell	I20	""			(831, 600)	(90, 21)
table-cell	J20	""			(921, 600)	(90, 21)
table-cell	K20	""			(1011, 600)	(90, 21)
table-cell	L20	""			(1101, 600)	(90, 21)
table-cell	M20	""			(1191, 600)	(90, 21)
table-cell	N20	""			(1281, 600)	(90, 21)
table-cell	O20	""			(1371, 600)	(90, 21)
table-cell	P20	""			(1461, 600)	(90, 21)
table-cell	Q20	""			(1551, 600)	(90, 21)
table-cell	R20	""			(1641, 600)	(90, 21)
table-cell	S20	""			(1731, 600)	(90, 21)
table-cell	T20	""			(1821, 600)	(28, 21)
table-cell	A21	""			(111, 621)	(90, 21)
table-cell	B21	The Director’s Cut			(201, 621)	(90, 21)
table-cell	C21	1716			(291, 621)	(90, 21)
table-cell	D21	""			(381, 621)	(90, 21)
