LINEAR AT: tag	name	text	class	description	position (top-left x&y)	size (w&h)
label	white_​background_​with_​object.​png	white_​background_​with_​object.​png			(1397, 920)	(120, 34)
label	vibrant_​photo.​xcf	vibrant_​photo.​xcf			(1661, 803)	(120, 17)
label	dog_​with_​background_​two_​layers.​xcf	dog_​with_​background_​two_​layers.​xcf			(1529, 1037)	(120, 34)
label	woman_​sitting_​by_​the_​tree2.​png	woman_​sitting_​by_​the_​tree2.​png			(1793, 569)	(120, 34)
label	yicun.​raw	yicun.​raw			(1426, 101)	(62, 17)
label	heron.​jpeg~	heron.​jpeg~			(1153, 569)	(80, 17)
label	berry_​mirror.​png	berry_​mirror.​png			(1531, 101)	(115, 17)
label	woman_​sitting_​by_​the_​tree.​png	woman_​sitting_​by_​the_​tree.​png			(1793, 686)	(120, 34)
label	squirrel.​jpeg~	squirrel.​jpeg~			(1146, 218)	(93, 17)
label	gate.​jpeg~	gate.​jpeg~			(1157, 452)	(71, 17)
label	resized.​png~	resized.​png~			(1282, 101)	(86, 17)
label	export.​jpg	export.​jpg			(1818, 452)	(70, 17)
label	low_​resolution.​jpeg~	low_​resolution.​jpeg~			(1133, 335)	(120, 34)
label	gate.​jpeg	gate.​jpeg			(1425, 218)	(63, 17)
label	palette_​computer.​png	palette_​computer.​png			(1529, 686)	(120, 34)
label	green_​background_​with_​object.​png	green_​background_​with_​object.​png			(1397, 803)	(120, 34)
label	white_​background_​with_​object.​png~	white_​background_​with_​object.​png~			(1133, 1037)	(120, 34)
label	panda.​jpeg~	panda.​jpeg~			(1151, 101)	(83, 17)
label	berries_​contrast.​png	berries_​contrast.​png			(1529, 335)	(120, 34)
label	heron.​jpeg	heron.​jpeg			(1421, 569)	(72, 17)
label	low_​resolution.​jpeg	low_​resolution.​jpeg			(1397, 686)	(120, 34)
label	panda.​jpeg	panda.​jpeg			(1419, 335)	(75, 17)
label	squirrel.​jpeg	squirrel.​jpeg			(1414, 452)	(85, 17)
label	Home	Home			(1701, 1037)	(40, 17)
menu	LibreOffice Calc	""			(99, 0)	(165, 27)
menu	System	""			(1814, 0)	(106, 27)
push-button	Google Chrome	""			(0, 33)	(70, 64)
push-button	Thunderbird Mail	""			(0, 101)	(70, 64)
push-button	Visual Studio Code	""			(0, 169)	(70, 64)
push-button	VLC media player	""			(0, 237)	(70, 64)
push-button	LibreOffice Writer	""			(0, 305)	(70, 64)
push-button	LibreOffice Calc	""			(0, 373)	(70, 64)
push-button	LibreOffice Impress	""			(0, 441)	(70, 64)
push-button	GNU Image Manipulation Program	""			(0, 509)	(70, 64)
push-button	Files	""			(0, 577)	(70, 64)
push-button	Ubuntu Software	""			(0, 645)	(70, 64)
push-button	Help	""			(0, 713)	(70, 64)
push-button	Trash	""			(0, 784)	(70, 64)
toggle-button	Show Applications	""			(0, 1010)	(70, 70)
menu	File	""			(70, 64)	(40, 25)
menu	Edit	""			(110, 64)	(43, 25)
menu	View	""			(153, 64)	(49, 25)
menu	Insert	""			(202, 64)	(55, 25)
menu	Format	""			(257, 64)	(66, 25)
menu	Styles	""			(323, 64)	(56, 25)
menu	Sheet	""			(379, 64)	(54, 25)
menu	Data	""			(433, 64)	(48, 25)
menu	Tools	""			(481, 64)	(52, 25)
menu	Window	""			(533, 64)	(70, 25)
menu	Help	""			(603, 64)	(47, 25)
menu	File	File			(70, 89)	(40, 21)
menu	Edit	Edit			(110, 89)	(43, 21)
menu	View	View			(153, 89)	(50, 21)
menu	Insert	Insert			(203, 89)	(56, 21)
menu	Format	Format			(259, 89)	(66, 21)
menu	Styles	Styles			(325, 89)	(56, 21)
menu	Sheet	Sheet			(381, 89)	(55, 21)
menu	Data	Data			(436, 89)	(48, 21)
menu	Tools	Tools			(484, 89)	(53, 21)
menu	Window	Window			(537, 89)	(73, 21)
menu	Help	Help			(610, 89)	(48, 21)
scroll-bar	Vertical scroll bar	""			(1849, 211)	(12, 811)
scroll-bar	Horizontal scroll bar	""			(70, 1022)	(1774, 12)
document-spreadsheet	file:///home/user/Order_Id_Mark_Pass_Fail.xlsx - LibreOffice Spreadsheets	""			(111, 226)	(1738, 796)
table-cell	A1	""			(111, 226)	(90, 21)
table-cell	B1	Order ID			(201, 226)	(153, 21)
table-cell	C1	Marks			(354, 226)	(62, 21)
table-cell	D1	Pass/Fail/Held			(416, 226)	(90, 21)
table-cell	E1	""			(506, 226)	(90, 21)
table-cell	F1	""			(596, 226)	(90, 21)
table-cell	G1	""			(686, 226)	(90, 21)
table-cell	H1	""			(776, 226)	(90, 21)
table-cell	I1	""			(866, 226)	(90, 21)
table-cell	J1	""			(956, 226)	(90, 21)
table-cell	K1	""			(1046, 226)	(90, 21)
table-cell	L1	""			(1136, 226)	(90, 21)
table-cell	M1	""			(1226, 226)	(90, 21)
table-cell	N1	""			(1316, 226)	(90, 21)
table-cell	O1	""			(1406, 226)	(90, 21)
table-cell	P1	""			(1496, 226)	(90, 21)
table-cell	Q1	""			(1586, 226)	(90, 21)
table-cell	R1	""			(1676, 226)	(90, 21)
table-cell	S1	""			(1766, 226)	(83, 21)
table-cell	A2	""			(111, 247)	(90, 21)
table-cell	B2	50 Dollar Dollar			(201, 247)	(153, 21)
table-cell	C2	54			(354, 247)	(62, 21)
table-cell	D2	""			(416, 247)	(90, 21)
table-cell	E2	""			(506, 247)	(90, 21)
table-cell	F2	""			(596, 247)	(90, 21)
table-cell	G2	""			(686, 247)	(90, 21)
table-cell	H2	""			(776, 247)	(90, 21)
table-cell	I2	""			(866, 247)	(90, 21)
table-cell	J2	""			(956, 247)	(90, 21)
table-cell	K2	""			(1046, 247)	(90, 21)
table-cell	L2	""			(1136, 247)	(90, 21)
table-cell	M2	""			(1226, 247)	(90, 21)
table-cell	N2	""			(1316, 247)	(90, 21)
table-cell	O2	""			(1406, 247)	(90, 21)
table-cell	P2	""			(1496, 247)	(90, 21)
table-cell	Q2	""			(1586, 247)	(90, 21)
table-cell	R2	""			(1676, 247)	(90, 21)
table-cell	S2	""			(1766, 247)	(83, 21)
table-cell	A3	""			(111, 268)	(90, 21)
table-cell	B3	Angelina Sad			(201, 268)	(153, 21)
table-cell	C3	67			(354, 268)	(62, 21)
table-cell	D3	""			(416, 268)	(90, 21)
table-cell	E3	""			(506, 268)	(90, 21)
table-cell	F3	""			(596, 268)	(90, 21)
table-cell	G3	""			(686, 268)	(90, 21)
table-cell	H3	""			(776, 268)	(90, 21)
table-cell	I3	""			(866, 268)	(90, 21)
table-cell	J3	""			(956, 268)	(90, 21)
table-cell	K3	""			(1046, 268)	(90, 21)
table-cell	L3	""			(1136, 268)	(90, 21)
table-cell	M3	""			(1226, 268)	(90, 21)
table-cell	N3	""			(1316, 268)	(90, 21)
table-cell	O3	""			(1406, 268)	(90, 21)
table-cell	P3	""			(1496, 268)	(90, 21)
table-cell	Q3	""			(1586, 268)	(90, 21)
table-cell	R3	""			(1676, 268)	(90, 21)
table-cell	S3	""			(1766, 268)	(83, 21)
table-cell	A4	""			(111, 289)	(90, 21)
table-cell	B4	Arnold Shawarma			(201, 289)	(153, 21)
table-cell	C4	10			(354, 289)	(62, 21)
table-cell	D4	""			(416, 289)	(90, 21)
table-cell	E4	""			(506, 289)	(90, 21)
table-cell	F4	""			(596, 289)	(90, 21)
table-cell	G4	""			(686, 289)	(90, 21)
table-cell	H4	""			(776, 289)	(90, 21)
table-cell	I4	""			(866, 289)	(90, 21)
table-cell	J4	""			(956, 289)	(90, 21)
table-cell	K4	""			(1046, 289)	(90, 21)
table-cell	L4	""			(1136, 289)	(90, 21)
table-cell	M4	""			(1226, 289)	(90, 21)
table-cell	N4	""			(1316, 289)	(90, 21)
table-cell	O4	""			(1406, 289)	(90, 21)
table-cell	P4	""			(1496, 289)	(90, 21)
table-cell	Q4	""			(1586, 289)	(90, 21)
table-cell	R4	""			(1676, 289)	(90, 21)
table-cell	S4	""			(1766, 289)	(83, 21)
table-cell	A5	""			(111, 310)	(90, 21)
table-cell	B5	Benedict Cucumberbach			(201, 310)	(153, 21)
table-cell	C5	9			(354, 310)	(62, 21)
table-cell	D5	""			(416, 310)	(90, 21)
table-cell	E5	""			(506, 310)	(90, 21)
table-cell	F5	""			(596, 310)	(90, 21)
table-cell	G5	""			(686, 310)	(90, 21)
table-cell	H5	""			(776, 310)	(90, 21)
table-cell	I5	""			(866, 310)	(90, 21)
table-cell	J5	""			(956, 310)	(90, 21)
table-cell	K5	""			(1046, 310)	(90, 21)
table-cell	L5	""			(1136, 310)	(90, 21)
table-cell	M5	""			(1226, 310)	(90, 21)
table-cell	N5	""			(1316, 310)	(90, 21)
table-cell	O5	""			(1406, 310)	(90, 21)
table-cell	P5	""			(1496, 310)	(90, 21)
table-cell	Q5	""			(1586, 310)	(90, 21)
table-cell	R5	""			(1676, 310)	(90, 21)
table-cell	S5	""			(1766, 310)	(83, 21)
table-cell	A6	""			(111, 331)	(90, 21)
table-cell	B6	Bey Twice			(201, 331)	(153, 21)
table-cell	C6	54			(354, 331)	(62, 21)
table-cell	D6	""			(416, 331)	(90, 21)
table-cell	E6	""			(506, 331)	(90, 21)
table-cell	F6	""			(596, 331)	(90, 21)
table-cell	G6	""			(686, 331)	(90, 21)
table-cell	H6	""			(776, 331)	(90, 21)
table-cell	I6	""			(866, 331)	(90, 21)
table-cell	J6	""			(956, 331)	(90, 21)
table-cell	K6	""			(1046, 331)	(90, 21)
table-cell	L6	""			(1136, 331)	(90, 21)
table-cell	M6	""			(1226, 331)	(90, 21)
table-cell	N6	""			(1316, 331)	(90, 21)
table-cell	O6	""			(1406, 331)	(90, 21)
table-cell	P6	""			(1496, 331)	(90, 21)
table-cell	Q6	""			(1586, 331)	(90, 21)
table-cell	R6	""			(1676, 331)	(90, 21)
table-cell	S6	""			(1766, 331)	(83, 21)
table-cell	A7	""			(111, 352)	(90, 21)
table-cell	B7	Blake Dreary			(201, 352)	(153, 21)
table-cell	C7	25			(354, 352)	(62, 21)
table-cell	D7	""			(416, 352)	(90, 21)
table-cell	E7	""			(506, 352)	(90, 21)
table-cell	F7	""			(596, 352)	(90, 21)
table-cell	G7	""			(686, 352)	(90, 21)
table-cell	H7	""			(776, 352)	(90, 21)
table-cell	I7	""			(866, 352)	(90, 21)
table-cell	J7	""			(956, 352)	(90, 21)
table-cell	K7	""			(1046, 352)	(90, 21)
table-cell	L7	""			(1136, 352)	(90, 21)
table-cell	M7	""			(1226, 352)	(90, 21)
table-cell	N7	""			(1316, 352)	(90, 21)
table-cell	O7	""			(1406, 352)	(90, 21)
table-cell	P7	""			(1496, 352)	(90, 21)
table-cell	Q7	""			(1586, 352)	(90, 21)
table-cell	R7	""			(1676, 352)	(90, 21)
table-cell	S7	""			(1766, 352)	(83, 21)
table-cell	A8	""			(111, 373)	(90, 21)
table-cell	B8	Clint Eastwood			(201, 373)	(153, 21)
table-cell	C8	--			(354, 373)	(62, 21)
table-cell	D8	""			(416, 373)	(90, 21)
table-cell	E8	""			(506, 373)	(90, 21)
table-cell	F8	""			(596, 373)	(90, 21)
table-cell	G8	""			(686, 373)	(90, 21)
table-cell	H8	""			(776, 373)	(90, 21)
table-cell	I8	""			(866, 373)	(90, 21)
table-cell	J8	""			(956, 373)	(90, 21)
table-cell	K8	""			(1046, 373)	(90, 21)
table-cell	L8	""			(1136, 373)	(90, 21)
table-cell	M8	""			(1226, 373)	(90, 21)
table-cell	N8	""			(1316, 373)	(90, 21)
table-cell	O8	""			(1406, 373)	(90, 21)
table-cell	P8	""			(1496, 373)	(90, 21)
table-cell	Q8	""			(1586, 373)	(90, 21)
table-cell	R8	""			(1676, 373)	(90, 21)
table-cell	S8	""			(1766, 373)	(83, 21)
table-cell	A9	""			(111, 394)	(90, 21)
table-cell	B9	Demi Tomato			(201, 394)	(153, 21)
table-cell	C9	46			(354, 394)	(62, 21)
table-cell	D9	""			(416, 394)	(90, 21)
table-cell	E9	""			(506, 394)	(90, 21)
table-cell	F9	""			(596, 394)	(90, 21)
table-cell	G9	""			(686, 394)	(90, 21)
table-cell	H9	""			(776, 394)	(90, 21)
table-cell	I9	""			(866, 394)	(90, 21)
table-cell	J9	""			(956, 394)	(90, 21)
table-cell	K9	""			(1046, 394)	(90, 21)
table-cell	L9	""			(1136, 394)	(90, 21)
table-cell	M9	""			(1226, 394)	(90, 21)
table-cell	N9	""			(1316, 394)	(90, 21)
table-cell	O9	""			(1406, 394)	(90, 21)
table-cell	P9	""			(1496, 394)	(90, 21)
table-cell	Q9	""			(1586, 394)	(90, 21)
table-cell	R9	""			(1676, 394)	(90, 21)
table-cell	S9	""			(1766, 394)	(83, 21)
table-cell	A10	""			(111, 415)	(90, 21)
table-cell	B10	Elijah Plastic			(201, 415)	(153, 21)
table-cell	C10	56			(354, 415)	(62, 21)
table-cell	D10	""			(416, 415)	(90, 21)
table-cell	E10	""			(506, 415)	(90, 21)
table-cell	F10	""			(596, 415)	(90, 21)
table-cell	G10	""			(686, 415)	(90, 21)
table-cell	H10	""			(776, 415)	(90, 21)
table-cell	I10	""			(866, 415)	(90, 21)
table-cell	J10	""			(956, 415)	(90, 21)
table-cell	K10	""			(1046, 415)	(90, 21)
table-cell	L10	""			(1136, 415)	(90, 21)
table-cell	M10	""			(1226, 415)	(90, 21)
table-cell	N10	""			(1316, 415)	(90, 21)
table-cell	O10	""			(1406, 415)	(90, 21)
table-cell	P10	""			(1496, 415)	(90, 21)
table-cell	Q10	""			(1586, 415)	(90, 21)
table-cell	R10	""			(1676, 415)	(90, 21)
table-cell	S10	""			(1766, 415)	(83, 21)
table-cell	A11	""			(111, 436)	(90, 21)
table-cell	B11	Ellen Degreedy			(201, 436)	(153, 21)
table-cell	C11	11			(354, 436)	(62, 21)
table-cell	D11	""			(416, 436)	(90, 21)
table-cell	E11	""			(506, 436)	(90, 21)
table-cell	F11	""			(596, 436)	(90, 21)
table-cell	G11	""			(686, 436)	(90, 21)
table-cell	H11	""			(776, 436)	(90, 21)
table-cell	I11	""			(866, 436)	(90, 21)
table-cell	J11	""			(956, 436)	(90, 21)
table-cell	K11	""			(1046, 436)	(90, 21)
table-cell	L11	""			(1136, 436)	(90, 21)
table-cell	M11	""			(1226, 436)	(90, 21)
table-cell	N11	""			(1316, 436)	(90, 21)
table-cell	O11	""			(1406, 436)	(90, 21)
table-cell	P11	""			(1496, 436)	(90, 21)
table-cell	Q11	""			(1586, 436)	(90, 21)
table-cell	R11	""			(1676, 436)	(90, 21)
table-cell	S11	""			(1766, 436)	(83, 21)
table-cell	A12	""			(111, 457)	(90, 21)
table-cell	B12	Emma Stoned			(201, 457)	(153, 21)
table-cell	C12	1			(354, 457)	(62, 21)
table-cell	D12	""			(416, 457)	(90, 21)
table-cell	E12	""			(506, 457)	(90, 21)
table-cell	F12	""			(596, 457)	(90, 21)
table-cell	G12	""			(686, 457)	(90, 21)
table-cell	H12	""			(776, 457)	(90, 21)
table-cell	I12	""			(866, 457)	(90, 21)
table-cell	J12	""			(956, 457)	(90, 21)
table-cell	K12	""			(1046, 457)	(90, 21)
table-cell	L12	""			(1136, 457)	(90, 21)
table-cell	M12	""			(1226, 457)	(90, 21)
table-cell	N12	""			(1316, 457)	(90, 21)
table-cell	O12	""			(1406, 457)	(90, 21)
table-cell	P12	""			(1496, 457)	(90, 21)
table-cell	Q12	""			(1586, 457)	(90, 21)
table-cell	R12	""			(1676, 457)	(90, 21)
table-cell	S12	""			(1766, 457)	(83, 21)
table-cell	A13	""			(111, 478)	(90, 21)
table-cell	B13	Jeff Tunnels			(201, 478)	(153, 21)
table-cell	C13	38			(354, 478)	(62, 21)
table-cell	D13	""			(416, 478)	(90, 21)
table-cell	E13	""			(506, 478)	(90, 21)
table-cell	F13	""			(596, 478)	(90, 21)
table-cell	G13	""			(686, 478)	(90, 21)
table-cell	H13	""			(776, 478)	(90, 21)
table-cell	I13	""			(866, 478)	(90, 21)
table-cell	J13	""			(956, 478)	(90, 21)
table-cell	K13	""			(1046, 478)	(90, 21)
table-cell	L13	""			(1136, 478)	(90, 21)
table-cell	M13	""			(1226, 478)	(90, 21)
table-cell	N13	""			(1316, 478)	(90, 21)
table-cell	O13	""			(1406, 478)	(90, 21)
table-cell	P13	""			(1496, 478)	(90, 21)
table-cell	Q13	""			(1586, 478)	(90, 21)
table-cell	R13	""			(1676, 478)	(90, 21)
table-cell	S13	""			(1766, 478)	(83, 21)
table-cell	A14	""			(111, 499)	(90, 21)
table-cell	B14	Jim Doesntcarrey			(201, 499)	(153, 21)
table-cell	C14	34			(354, 499)	(62, 21)
table-cell	D14	""			(416, 499)	(90, 21)
table-cell	E14	""			(506, 499)	(90, 21)
table-cell	F14	""			(596, 499)	(90, 21)
table-cell	G14	""			(686, 499)	(90, 21)
table-cell	H14	""			(776, 499)	(90, 21)
table-cell	I14	""			(866, 499)	(90, 21)
table-cell	J14	""			(956, 499)	(90, 21)
table-cell	K14	""			(1046, 499)	(90, 21)
table-cell	L14	""			(1136, 499)	(90, 21)
table-cell	M14	""			(1226, 499)	(90, 21)
table-cell	N14	""			(1316, 499)	(90, 21)
table-cell	O14	""			(1406, 499)	(90, 21)
table-cell	P14	""			(1496, 499)	(90, 21)
table-cell	Q14	""			(1586, 499)	(90, 21)
table-cell	R14	""			(1676, 499)	(90, 21)
table-cell	S14	""			(1766, 499)	(83, 21)
table-cell	A15	""			(111, 520)	(90, 21)
table-cell	B15	John Badman			(201, 520)	(153, 21)
table-cell	C15	1			(354, 520)	(62, 21)
table-cell	D15	""			(416, 520)	(90, 21)
table-cell	E15	""			(506, 520)	(90, 21)
table-cell	F15	""			(596, 520)	(90, 21)
table-cell	G15	""			(686, 520)	(90, 21)
table-cell	H15	""			(776, 520)	(90, 21)
table-cell	I15	""			(866, 520)	(90, 21)
table-cell	J15	""			(956, 520)	(90, 21)
table-cell	K15	""			(1046, 520)	(90, 21)
table-cell	L15	""			(1136, 520)	(90, 21)
table-cell	M15	""			(1226, 520)	(90, 21)
table-cell	N15	""			(1316, 520)	(90, 21)
table-cell	O15	""			(1406, 520)	(90, 21)
table-cell	P15	""			(1496, 520)	(90, 21)
table-cell	Q15	""			(1586, 520)	(90, 21)
table-cell	R15	""			(1676, 520)	(90, 21)
table-cell	S15	""			(1766, 520)	(83, 21)
table-cell	A16	""			(111, 541)	(90, 21)
table-cell	B16	Jonah Mountain			(201, 541)	(153, 21)
table-cell	C16	65			(354, 541)	(62, 21)
table-cell	D16	""			(416, 541)	(90, 21)
table-cell	E16	""			(506, 541)	(90, 21)
table-cell	F16	""			(596, 541)	(90, 21)
table-cell	G16	""			(686, 541)	(90, 21)
table-cell	H16	""			(776, 541)	(90, 21)
table-cell	I16	""			(866, 541)	(90, 21)
table-cell	J16	""			(956, 541)	(90, 21)
table-cell	K16	""			(1046, 541)	(90, 21)
table-cell	L16	""			(1136, 541)	(90, 21)
table-cell	M16	""			(1226, 541)	(90, 21)
table-cell	N16	""			(1316, 541)	(90, 21)
table-cell	O16	""			(1406, 541)	(90, 21)
table-cell	P16	""			(1496, 541)	(90, 21)
table-cell	Q16	""			(1586, 541)	(90, 21)
table-cell	R16	""			(1676, 541)	(90, 21)
table-cell	S16	""			(1766, 541)	(83, 21)
table-cell	A17	""			(111, 562)	(90, 21)
table-cell	B17	Kanye East			(201, 562)	(153, 21)
table-cell	C17	3			(354, 562)	(62, 21)
table-cell	D17	""			(416, 562)	(90, 21)
table-cell	E17	""			(506, 562)	(90, 21)
table-cell	F17	""			(596, 562)	(90, 21)
table-cell	G17	""			(686, 562)	(90, 21)
table-cell	H17	""			(776, 562)	(90, 21)
table-cell	I17	""			(866, 562)	(90, 21)
table-cell	J17	""			(956, 562)	(90, 21)
table-cell	K17	""			(1046, 562)	(90, 21)
table-cell	L17	""			(1136, 562)	(90, 21)
table-cell	M17	""			(1226, 562)	(90, 21)
table-cell	N17	""			(1316, 562)	(90, 21)
table-cell	O17	""			(1406, 562)	(90, 21)
table-cell	P17	""			(1496, 562)	(90, 21)
table-cell	Q17	""			(1586, 562)	(90, 21)
table-cell	R17	""			(1676, 562)	(90, 21)
table-cell	S17	""			(1766, 562)	(83, 21)
table-cell	A18	""			(111, 583)	(90, 21)
table-cell	B18	Keira Daily			(201, 583)	(153, 21)
table-cell	C18	40			(354, 583)	(62, 21)
table-cell	D18	""			(416, 583)	(90, 21)
table-cell	E18	""			(506, 583)	(90, 21)
table-cell	F18	""			(596, 583)	(90, 21)
table-cell	G18	""			(686, 583)	(90, 21)
table-cell	H18	""			(776, 583)	(90, 21)
table-cell	I18	""			(866, 583)	(90, 21)
table-cell	J18	""			(956, 583)	(90, 21)
table-cell	K18	""			(1046, 583)	(90, 21)
table-cell	L18	""			(1136, 583)	(90, 21)
table-cell	M18	""			(1226, 583)	(90, 21)
table-cell	N18	""			(1316, 583)	(90, 21)
table-cell	O18	""			(1406, 583)	(90, 21)
table-cell	P18	""			(1496, 583)	(90, 21)
table-cell	Q18	""			(1586, 583)	(90, 21)
table-cell	R18	""			(1676, 583)	(90, 21)
table-cell	S18	""			(1766, 583)	(83, 21)
table-cell	A19	""			(111, 604)	(90, 21)
table-cell	B19	Lady Haha			(201, 604)	(153, 21)
table-cell	C19	74			(354, 604)	(62, 21)
table-cell	D19	""			(416, 604)	(90, 21)
table-cell	E19	""			(506, 604)	(90, 21)
table-cell	F19	""			(596, 604)	(90, 21)
table-cell	G19	""			(686, 604)	(90, 21)
table-cell	H19	""			(776, 604)	(90, 21)
table-cell	I19	""			(866, 604)	(90, 21)
table-cell	J19	""			(956, 604)	(90, 21)
table-cell	K19	""			(1046, 604)	(90, 21)
table-cell	L19	""			(1136, 604)	(90, 21)
table-cell	M19	""			(1226, 604)	(90, 21)
table-cell	N19	""			(1316, 604)	(90, 21)
table-cell	O19	""			(1406, 604)	(90, 21)
table-cell	P19	""			(1496, 604)	(90, 21)
table-cell	Q19	""			(1586, 604)	(90, 21)
table-cell	R19	""			(1676, 604)	(90, 21)
table-cell	S19	""			(1766, 604)	(83, 21)
table-cell	A20	""			(111, 625)	(90, 21)
table-cell	B20	Leonardo DiThario			(201, 625)	(153, 21)
table-cell	C20	--			(354, 625)	(62, 21)
table-cell	D20	""			(416, 625)	(90, 21)
table-cell	E20	""			(506, 625)	(90, 21)
table-cell	F20	""			(596, 625)	(90, 21)
table-cell	G20	""			(686, 625)	(90, 21)
table-cell	H20	""			(776, 625)	(90, 21)
table-cell	I20	""			(866, 625)	(90, 21)
table-cell	J20	""			(956, 625)	(90, 21)
table-cell	K20	""			(1046, 625)	(90, 21)
table-cell	L20	""			(1136, 625)	(90, 21)
table-cell	M20	""			(1226, 625)	(90, 21)
table-cell	N20	""			(1316, 625)	(90, 21)
table-cell	O20	""			(1406, 625)	(90, 21)
table-cell	P20	""			(1496, 625)	(90, 21)
table-cell	Q20	""			(1586, 625)	(90, 21)
table-cell	R20	""			(1676, 625)	(90, 21)
table-cell	S20	""			(1766, 625)	(83, 21)
table-cell	A21	""			(111, 646)	(90, 21)
table-cell	B21	Morgan Prisoner			(201, 646)	(153, 21)
table-cell	C21	76			(354, 646)	(62, 21)
table-cell	D21	""			(416, 646)	(90, 21)
table-cell	E21	""			(506, 646)	(90, 21)
table-cell	F21	""			(596, 646)	(90, 21)
table-cell	G21	""			(686, 646)	(90, 21)
table-cell	H21	""			(776, 646)	(90, 21)
table-cell	I21	""			(866, 646)	(90, 21)
table-cell	J21	""			(956, 646)	(90, 21)
table-cell	K21	""			(1046, 646)	(90, 21)
table-cell	L21	""			(1136, 646)	(90, 21)
table-cell	M21	""			(1226, 646)	(90, 21)
table-cell	N21	""			(1316, 646)	(90, 21)
table-cell	O21	""			(1406, 646)	(90, 21)
table-cell	P21	""			(1496, 646)	(90, 21)
table-cell	Q21	""			(1586, 646)	(90, 21)
table-cell	R21	""			(1676, 646)	(90, 21)
table-cell	S21	""			(1766, 646)	(83, 21)
table-cell	A22	""			(111, 667)	(90, 21)
table-cell	B22	Olivia Calme			(201, 667)	(153, 21)
table-cell	C22	43			(354, 667)	(62, 21)
table-cell	D22	""			(416, 667)	(90, 21)
table-cell	E22	""			(506, 667)	(90, 21)
table-cell	F22	""			(596, 667)	(90, 21)
table-cell	G22	""			(686, 667)	(90, 21)
table-cell	H22	""			(776, 667)	(90, 21)
table-cell	I22	""			(866, 667)	(90, 21)
table-cell	J22	""			(956, 667)	(90, 21)
table-cell	K22	""			(1046, 667)	(90, 21)
table-cell	L22	""			(1136, 667)	(90, 21)
table-cell	M22	""			(1226, 667)	(90, 21)
table-cell	N22	""			(1316, 667)	(90, 21)
table-cell	O22	""			(1406, 667)	(90, 21)
table-cell	P22	""			(1496, 667)	(90, 21)
table-cell	Q22	""			(1586, 667)	(90, 21)
table-cell	R22	""			(1676, 667)	(90, 21)
table-cell	S22	""			(1766, 667)	(83, 21)
table-cell	A23	""			(111, 688)	(90, 21)
table-cell	B23	Parah Salin			(201, 688)	(153, 21)
