LINEAR AT: tag	name	text	class	description	position (top-left x&y)	size (w&h)
label		News & warnings for Tamiflu			(929, 523)	(245, 23)
check-box	News & warnings for Tamiflu	""			(936, 538)	(1, 2)
static	News & warnings for Tamiflu	News & warnings for Tamiflu			(953, 524)	(221, 20)
label		FDA Safety Alerts			(929, 562)	(160, 23)
check-box	FDA Safety Alerts	""			(936, 577)	(1, 2)
static	FDA Safety Alerts	FDA Safety Alerts			(953, 563)	(136, 20)
label		Daily MedNews			(929, 601)	(144, 23)
check-box	Daily MedNews	""			(936, 616)	(1, 2)
static	Daily MedNews	Daily MedNews			(953, 602)	(120, 20)
label		Monthly newsletter			(929, 640)	(176, 23)
check-box	Monthly newsletter	""			(936, 655)	(1, 2)
static	Monthly newsletter	Monthly newsletter			(953, 641)	(152, 20)
label		Email address			(929, 688)	(376, 54)
static	Email address	Email address			(928, 691)	(107, 20)
entry	Email address Subscribe	""			(929, 688)	(376, 54)
push-button	Subscribe	Subscribe			(1191, 688)	(114, 54)
paragraph		Your  is important to us.			(929, 761)	(376, 25)
static	Your 	Your 			(929, 764)	(35, 18)
link	privacy	privacy			(963, 764)	(49, 18)
static	privacy	privacy			(963, 764)	(49, 18)
static	 is important to us.	 is important to us.			(1011, 764)	(127, 18)
menu	Google Chrome	""			(99, 0)	(162, 27)
menu	System	""			(1814, 0)	(106, 27)
push-button	Google Chrome	""			(0, 33)	(70, 64)
push-button	Thunderbird Mail	""			(0, 101)	(70, 64)
push-button	Visual Studio Code	""			(0, 169)	(70, 64)
push-button	VLC media player	""			(0, 237)	(70, 64)
push-button	LibreOffice Writer	""			(0, 305)	(70, 64)
push-button	LibreOffice Calc	""			(0, 373)	(70, 64)
push-button	LibreOffice Impress	""			(0, 441)	(70, 64)
push-button	GNU Image Manipulation Program	""			(0, 509)	(70, 64)
push-button	Files	""			(0, 577)	(70, 64)
push-button	Ubuntu Software	""			(0, 645)	(70, 64)
push-button	Help	""			(0, 713)	(70, 64)
push-button	Trash	""			(0, 784)	(70, 64)
toggle-button	Show Applications	""			(0, 1010)	(70, 70)
